LATITUD,LONGITUD
40.42478238967988,-3.673937437344002
40.4277053013368,-3.695331522060164
40.41944578774299,-3.688218744173788
40.40847635096614,-3.669695965815171
40.41145953987842,-3.669117282299534
40.40079474438806,-3.688155698451221
40.4014538822973,-3.686588699158069
40.42113350252841,-3.679949120881148
40.4224912741041,-3.680166855774461
40.4241974817508,-3.675422446378126
40.42144516763337,-3.67538973080469
40.42204939900706,-3.682057265376987
40.42111695692548,-3.684169818794075
40.421461887291,-3.688459789639279
40.42382784820892,-3.694564628428712
40.42225715684504,-3.697953156610205
40.4241610947062,-3.698419842880232
40.42521044692746,-3.697745600565394
40.42704623571191,-3.703634211336262
40.4266205144197,-3.700362136207088
40.42858743394387,-3.702685746005316
40.42835711542235,-3.702090542642083
40.42952017857575,-3.696276516088572
40.43013153514256,-3.681544877823618
40.43132907157811,-3.683743645952343
40.43187422569598,-3.685741490118072
40.43037854259392,-3.686552363335784
40.42539760335375,-3.692091827400679
40.42677161059395,-3.689588973307897
40.42336160142117,-3.690729955278815
40.42572881491606,-3.68948357467643
40.42493626493069,-3.687886646474397
40.42734138368442,-3.687442257643687
40.42621816609518,-3.686497909542077
40.42508330819455,-3.68375570630248
40.4276687278608,-3.683587528813449
40.42611488926161,-3.678834360524621
40.42725765145853,-3.675187029484452
40.4274473553645,-3.670665191923888
40.42610061638899,-3.673975308389266
40.42312296131131,-3.669436718197076
40.42130208175126,-3.672462992880613
40.4179117459405,-3.670978590763637
40.41590419186257,-3.669614128175389
40.41516875070529,-3.677791577668585
40.41600023310231,-3.674029972392265
40.41325683135789,-3.674546691158398
40.40728602014013,-3.675162275477661
40.41168831462469,-3.676554332114563
40.40833540006671,-3.678427374712467
40.40504774607806,-3.680563189916807
40.40056647131347,-3.674592431056762
40.40337170890011,-3.672704240918109
40.40633110597029,-3.670800424827164
40.40828075132051,-3.700742145703957
40.40544664841285,-3.702111688917977
40.4046182833147,-3.702773396862998
40.40551059003438,-3.707156786942668
40.40694909293911,-3.711155013727908
40.4108574910997,-3.714136343455333
40.41129452888387,-3.711458222888501
40.41126311066123,-3.709016829647046
40.4098144577337,-3.703930153446596
40.41009015701305,-3.702558282287841
40.41073842528737,-3.698217293627436
40.41224086675808,-3.699068382965752
40.42417493734139,-3.711902452432605
40.42406422009703,-3.711791963106255
40.43360531077011,-3.717514939934826
40.43387144026087,-3.717712147329257
40.4347697889124,-3.720141743384145
40.43261989073359,-3.724883419339987
40.43090805668717,-3.718941615055778
40.42774434282595,-3.720734915560298
40.42782623346957,-3.71741950470911
40.42537824211338,-3.716975632131621
40.42600881740781,-3.713483923371836
40.4303174710916,-3.707231927532355
40.43064295034218,-3.713484307145433
40.42962954317441,-3.712832187989255
40.42735849829591,-3.710483181034019
40.42852999736653,-3.706246245618719
40.42612509372163,-3.707251177272239
40.42547570232937,-3.70413956418916
40.4240705659789,-3.701948187295979
40.4229301472071,-3.707504374611923
40.42316198945743,-3.704198034326407
40.42057962516209,-3.70568695938756
40.42013641516797,-3.706513127122614
40.42021087527002,-3.708301826637074
40.41933127993677,-3.711555027608221
40.41790291688999,-3.71059868041238
40.41702767841652,-3.711855045870895
40.41561396517672,-3.70942078819226
40.41417660101493,-3.710382158799367
40.4148486164653,-3.706152968727368
40.41378400052132,-3.704757303871358
40.41451355559808,-3.700803159293563
40.41441163458623,-3.70352261731441
40.4153637942318,-3.703265337514682
40.41691729167442,-3.702584355263904
40.4163722876237,-3.706752141987999
40.41734197575531,-3.706016285250668
40.41725642795392,-3.706039682316086
40.41707388808529,-3.702479102661342
40.41818017228881,-3.698846858434713
40.41848735987593,-3.703300291891552
40.41978882446087,-3.701624926663406
40.41977799495568,-3.70157380043194
40.4207402021459,-3.699657393920524
40.42190203592764,-3.69541815390409
40.4191962474569,-3.695222675888132
40.41922041782429,-3.69506259716095
40.41856160188861,-3.693314093539288
40.41624806045063,-3.695816606758647
40.41669496713509,-3.689398631876841
40.41327874710404,-3.695601415654524
40.41278543354753,-3.691175603144078
40.41082422536236,-3.693137522147528
40.41006423387249,-3.688893764267698
40.40957051654647,-3.691978237825885
40.4074576336111,-3.69043132172142
40.40764908699676,-3.690705302637428
40.40831716920877,-3.693238098626494
40.40772829548408,-3.693601232683989
40.40605671888944,-3.699250303867752
40.40184229358543,-3.698614119207373
40.40302475681433,-3.694643402851633
